Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
Tokyo Twilight Ghost Hunters,PSV,2014,Role-Playing,Aksys Games,60000.0,10000.0,20000.0,20000.0,120000.0
Deadpool,XOne,2015,Action,Activision,80000.0,30000.0,0.0,10000.0,120000.0
de Blob 2,DS,2011,Platform,THQ,90000.0,20000.0,0.0,10000.0,120000.0
Hyperdimension Neptunia Re;Birth 3,PSV,2014,Action,Idea Factory International,70000.0,10000.0,0.0,30000.0,120000.0
Darkspore,PC,2011,Role-Playing,Electronic Arts,70000.0,30000.0,0.0,10000.0,120000.0
2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe,X360,2013,Misc,Ubisoft,90000.0,10000.0,0.0,10000.0,120000.0
Armored Core: Verdict Day,PS3,2013,Simulation,From Software,0.0,0.0,120000.0,0.0,120000.0
Wipeout 2,PS3,2011,Misc,Activision,110000.0,0.0,0.0,10000.0,120000.0
Brunswick Pro Bowling,3DS,2011,Sports,Crave Entertainment,110000.0,0.0,0.0,10000.0,120000.0
Puzzler World 2,DS,2010,Puzzle,Ubisoft,20000.0,70000.0,0.0,20000.0,120000.0
Sword Art Online: Hollow Fragment,PS4,2015,Role-Playing,Namco Bandai Games,0.0,100000.0,0.0,20000.0,120000.0
Hasbro Family Game Night Fun Pack,Wii,2011,Misc,Electronic Arts,110000.0,0.0,0.0,10000.0,120000.0
Dead Island Definitive Collection,PS4,2016,Action,Deep Silver,20000.0,70000.0,10000.0,20000.0,120000.0
Yakuza,PS3,2012,Action,Sega,0.0,0.0,110000.0,0.0,110000.0
Hollywood Squares,Wii,2010,Misc,Ubisoft,110000.0,0.0,0.0,10000.0,110000.0
Nickelodeon Dance,X360,2011,Misc,Take-Two Interactive,80000.0,20000.0,0.0,10000.0,110000.0
Cabela's North American Adventures,PS3,2010,Sports,Activision,110000.0,0.0,0.0,10000.0,110000.0
Final Fantasy III,PSP,2012,Role-Playing,Square Enix,0.0,0.0,110000.0,0.0,110000.0
Family Game Night 4: The Game Show,PS3,2011,Misc,Electronic Arts,80000.0,20000.0,0.0,10000.0,110000.0
Tony Hawk's Pro Skater 5,XOne,2015,Sports,Activision,80000.0,20000.0,0.0,10000.0,110000.0
Pocket Soccer League: Calciobit,3DS,2012,Sports,Nintendo,0.0,0.0,110000.0,0.0,110000.0
DiRT Rally,XOne,2016,Racing,Codemasters,30000.0,80000.0,0.0,10000.0,110000.0
Heart Catch PreCure! Oshare Collection,DS,2010,Action,Namco Bandai Games,0.0,0.0,110000.0,0.0,110000.0
UEFA Euro 2016,PS3,2016,Sports,Konami Digital Entertainment,0.0,80000.0,20000.0,10000.0,110000.0
Life is Strange,XOne,2016,Adventure,Square Enix,80000.0,20000.0,0.0,10000.0,110000.0
Shin Sangoku Musou: Multi Raid 2,PSP,2010,Action,Tecmo Koei,0.0,0.0,110000.0,0.0,110000.0
Taiko Drum Master: Tokumori!,WiiU,2014,Misc,Namco Bandai Games,0.0,0.0,110000.0,0.0,110000.0
Puyo Puyo Tetris,3DS,2014,Puzzle,Sega,0.0,0.0,110000.0,0.0,110000.0
Pro Evolution Soccer 2014,PC,2013,Action,Konami Digital Entertainment,0.0,90000.0,0.0,20000.0,110000.0
"Sakura Wars: So Long, My Love",Wii,2010,Role-Playing,Ackkstudios,60000.0,40000.0,0.0,10000.0,110000.0
Grease,DS,2010,Misc,505 Games,100000.0,0.0,0.0,10000.0,110000.0
PDC World Championship Darts: Pro Tour,PS3,2010,Sports,O-Games,0.0,90000.0,0.0,30000.0,110000.0
Fatal Frame: Maiden of Black Water,WiiU,2014,Action,Nintendo,0.0,30000.0,80000.0,0.0,110000.0
MySims SkyHeroes,PS3,2010,Action,Electronic Arts,80000.0,20000.0,0.0,10000.0,110000.0
Blood Drive,X360,2010,Racing,Activision,90000.0,10000.0,0.0,10000.0,110000.0
Start the Party! Save the World,PS3,2011,Misc,Sony Computer Entertainment,0.0,90000.0,0.0,30000.0,110000.0
Bodycount,X360,2011,Shooter,Codemasters,70000.0,30000.0,0.0,10000.0,110000.0
Skylanders: SuperChargers,3DS,2015,Action,Activision,50000.0,60000.0,0.0,10000.0,110000.0
The Price is Right: Decades,X360,2011,Misc,Ubisoft,110000.0,0.0,0.0,10000.0,110000.0
JASF: Jane's Advanced Strike Fighters,PS3,2011,Simulation,Deep Silver,70000.0,30000.0,0.0,20000.0,110000.0
Akiba's Trip: Undead & Undressed,PS4,2014,Action,Acquire,80000.0,0.0,10000.0,20000.0,110000.0
Zangeki no Reginleiv,Wii,2010,Action,Nintendo,0.0,0.0,110000.0,0.0,110000.0
Stronghold Kingdoms,PC,2011,Strategy,DTP Entertainment,0.0,100000.0,0.0,20000.0,110000.0
PDC World Championship Darts: Pro Tour,Wii,2010,Sports,O-Games,0.0,100000.0,0.0,10000.0,110000.0
Invizimals: The Lost Tribes,PSP,2011,Action,Sony Computer Entertainment,0.0,80000.0,0.0,40000.0,110000.0
Let's Play Garden,DS,2010,Simulation,Deep Silver,110000.0,0.0,0.0,10000.0,110000.0
Heavy Fire: Afghanistan,Wii,2011,Shooter,Mastiff,110000.0,0.0,0.0,10000.0,110000.0
Samurai Warriors 4-II,PS4,2015,Action,Tecmo Koei,30000.0,20000.0,60000.0,10000.0,110000.0
John Daly's ProStroke Golf,PS3,2010,Sports,O-Games,90000.0,20000.0,0.0,10000.0,110000.0
Samurai Warriors 4-II,PS3,2015,Action,Tecmo Koei,0.0,0.0,110000.0,0.0,110000.0
Pac-Man and the Ghostly Adventures 2,X360,2014,Adventure,Namco Bandai Games,50000.0,50000.0,0.0,10000.0,110000.0
Gem Quest: 4 Elements,DS,2011,Puzzle,Mastertronic,50000.0,50000.0,0.0,10000.0,110000.0
Funky Barn,3DS,2012,Simulation,Ubisoft,70000.0,30000.0,0.0,10000.0,110000.0
To Heart 2: Dungeon Travelers,PSP,2011,Adventure,Aqua Plus,0.0,0.0,110000.0,0.0,110000.0
Criminal Girls: Invite Only,PSV,2013,Role-Playing,Nippon Ichi Software,40000.0,20000.0,40000.0,20000.0,110000.0
WWE All Stars,PS2,2011,Fighting,THQ,50000.0,40000.0,0.0,10000.0,110000.0
Truth or Lies,X360,2010,Misc,THQ,70000.0,30000.0,0.0,10000.0,110000.0
Dora's Big Birthday Adventure,Wii,2010,Misc,Take-Two Interactive,100000.0,10000.0,0.0,10000.0,110000.0
Monkey Island: Special Edition Collection,PS3,2011,Adventure,Activision,0.0,80000.0,0.0,30000.0,110000.0
Super Run For Money Tousouchuu Atsumare! Saikyou no Tousou Monotachi,3DS,2015,Action,Namco Bandai Games,0.0,0.0,110000.0,0.0,110000.0
Jikkyou Powerful Pro Baseball 2016,PS3,2016,Sports,Konami Digital Entertainment,0.0,0.0,110000.0,0.0,110000.0
18 Wheels of Steel: Extreme Trucker 2,PC,2011,Racing,Rondomedia,80000.0,20000.0,0.0,10000.0,110000.0
Happy Feet Two,3DS,2011,Action,Warner Bros. Interactive Entertainment,80000.0,20000.0,0.0,10000.0,110000.0
Project CARS,PC,2015,Racing,Slightly Mad Studios,0.0,100000.0,0.0,10000.0,110000.0
Green Lantern: Rise of the Manhunters,DS,2011,Action,Warner Bros. Interactive Entertainment,80000.0,20000.0,0.0,10000.0,110000.0
Shin Kamaitachi no Yoru: 11 Hitome no Suspect,PS3,2011,Adventure,THQ,0.0,0.0,110000.0,0.0,110000.0
The Smurfs 2,PS3,2013,Platform,Ubisoft,20000.0,70000.0,0.0,20000.0,110000.0
NCIS 3D,3DS,2011,Adventure,Ubisoft,60000.0,40000.0,0.0,10000.0,110000.0
Alvin and the Chipmunks: Chipwrecked,DS,2011,Misc,505 Games,70000.0,30000.0,0.0,10000.0,110000.0
ATV Quad Kings,DS,2010,Racing,Storm City Games,100000.0,0.0,0.0,10000.0,110000.0
DualPenSports,3DS,2011,Sports,Namco Bandai Games,50000.0,50000.0,0.0,10000.0,110000.0
HOP,DS,2011,Platform,505 Games,90000.0,10000.0,0.0,10000.0,110000.0
Yoostar2,PS3,2011,Misc,Unknown,40000.0,50000.0,0.0,20000.0,110000.0
"Sesame Street: Ready, Set, Grover!",Wii,2011,Misc,Warner Bros. Interactive Entertainment,100000.0,0.0,0.0,10000.0,110000.0
Shin Sangoku Musou 6 Special,PSP,2011,Action,Tecmo Koei,0.0,0.0,110000.0,0.0,110000.0
The Penguins of Madagascar: Dr. Blowhole Returns - Again!,X360,2011,Action,THQ,70000.0,30000.0,0.0,10000.0,110000.0
Puss in Boots,DS,2011,Action,THQ,90000.0,10000.0,0.0,10000.0,110000.0
Split/Second,PSP,2010,Racing,Disney Interactive Studios,70000.0,20000.0,0.0,20000.0,110000.0
The Croods: Prehistoric Party!,Wii,2013,Misc,D3Publisher,30000.0,70000.0,0.0,10000.0,110000.0
Thief (2014),PC,2014,Action,Square Enix,0.0,90000.0,0.0,20000.0,110000.0
Pac-Man and the Ghostly Adventures 2,PS3,2014,Adventure,Namco Bandai Games,50000.0,40000.0,0.0,20000.0,110000.0
BlazBlue: Calamity Trigger Portable,PSP,2010,Fighting,PQube,70000.0,10000.0,30000.0,10000.0,110000.0
Tales of Berseria,PS3,2016,Role-Playing,Namco Bandai Games,0.0,0.0,110000.0,0.0,110000.0
Samurai Warriors 4,PSV,2014,Action,Tecmo Koei,0.0,0.0,110000.0,0.0,110000.0
Frontier Gate,PSP,2011,Role-Playing,Konami Digital Entertainment,0.0,0.0,110000.0,0.0,110000.0
Transformers: Devastation,PS3,2015,Action,Activision,30000.0,70000.0,0.0,20000.0,110000.0
Gabrielle's Ghostly Groove 3D,3DS,2011,Adventure,Funbox Media,80000.0,20000.0,0.0,10000.0,110000.0
Michael Phelps: Push the Limit,X360,2011,Sports,505 Games,90000.0,10000.0,0.0,10000.0,110000.0
AKB48+Me,3DS,2012,Action,Unknown,0.0,0.0,110000.0,0.0,110000.0
Call of Juarez: The Cartel,PC,2011,Shooter,Ubisoft,50000.0,50000.0,0.0,10000.0,110000.0
Michael Jackson: The Experience,PSV,2011,Misc,Ubisoft,50000.0,40000.0,0.0,20000.0,110000.0
Terraria,PSV,2013,Action,Screenlife,0.0,10000.0,90000.0,0.0,110000.0
One Piece: Burning Blood,PSV,2016,Fighting,Namco Bandai Games,0.0,30000.0,70000.0,10000.0,110000.0
Sonic Generations,PC,2011,Platform,Sega,20000.0,70000.0,0.0,20000.0,110000.0
Shining Ark,PSP,2013,Role-Playing,Sega,0.0,0.0,110000.0,0.0,110000.0
My Little Sister Can't Be This Cute Portable,PSP,2012,Action,Namco Bandai Games,0.0,0.0,110000.0,0.0,110000.0
Silly Bandz: Play The Craze,DS,2010,Puzzle,Deep Silver,100000.0,0.0,0.0,10000.0,110000.0
Digimon Story: Cyber Sleuth,PS4,2016,Role-Playing,Namco Bandai Games,0.0,90000.0,0.0,20000.0,110000.0
Akiba's Trip: Undead & Undressed,PS3,2013,Action,Nippon Ichi Software,50000.0,10000.0,40000.0,10000.0,110000.0
PriPara Mezase! Idol Grand Prix No.1!,3DS,2015,Misc,Takara Tomy,0.0,0.0,110000.0,0.0,110000.0
National Geographic Challenge!,Wii,2011,Misc,Black Bean Games,80000.0,20000.0,0.0,10000.0,110000.0
Hole in the Wall: Deluxe Edition,X360,2011,Misc,Ubisoft,100000.0,0.0,0.0,10000.0,110000.0
Murdered: Soul Suspect,X360,2014,Action,Square Enix,60000.0,40000.0,0.0,10000.0,110000.0
X-Men: Destiny,Wii,2011,Action,Activision,80000.0,20000.0,0.0,10000.0,110000.0
Rugby 15,PS4,2015,Sports,Bigben Interactive,30000.0,60000.0,0.0,20000.0,110000.0
Cats & Dogs: The Revenge of Kitty Galore,DS,2010,Action,505 Games,100000.0,0.0,0.0,10000.0,110000.0
Picross 3D 2,3DS,2015,Puzzle,Nintendo,0.0,0.0,110000.0,0.0,110000.0
Cabela's Adventure Camp,PS3,2011,Misc,Activision,60000.0,30000.0,0.0,20000.0,110000.0
Attack of the Movies 3D,Wii,2010,Shooter,Majesco Entertainment,100000.0,0.0,0.0,10000.0,110000.0
Angry Birds Star Wars,WiiU,2013,Strategy,Activision,60000.0,40000.0,0.0,10000.0,110000.0
Transformer: Rise of the Dark Spark,XOne,2014,Action,Activision,60000.0,30000.0,0.0,10000.0,110000.0
Blades of Time,X360,2012,Action,Konami Digital Entertainment,70000.0,30000.0,0.0,10000.0,110000.0
Scribblenauts Unmasked: A DC Comics Adventure,WiiU,2013,Puzzle,Warner Bros. Interactive Entertainment,100000.0,0.0,0.0,10000.0,110000.0
Cabela's North American Adventures,X360,2010,Sports,Activision,100000.0,0.0,0.0,10000.0,110000.0
Tom Clancy's Splinter Cell: Conviction,PC,2010,Action,Ubisoft,0.0,80000.0,0.0,20000.0,110000.0
BlazBlue: Continuum Shift II,3DS,2011,Fighting,PQube,50000.0,10000.0,40000.0,10000.0,110000.0
Saigo no Yakusoku no Monogatari,PSP,2011,Role-Playing,Unknown,0.0,0.0,110000.0,0.0,110000.0
Naruto Shippuden 3D: The New Era,3DS,2011,Action,505 Games,0.0,40000.0,60000.0,10000.0,110000.0
Lego Star Wars: The Force Awakens,X360,2016,Action,Warner Bros. Interactive Entertainment,40000.0,60000.0,0.0,10000.0,110000.0
Tom Clancy's HAWX 2,Wii,2010,Action,Ubisoft,70000.0,30000.0,0.0,10000.0,110000.0
Robotics;Notes,PS3,2012,Adventure,5pb,0.0,0.0,110000.0,0.0,110000.0
Tales of the World: Reve Unitia,3DS,2014,Role-Playing,Namco Bandai Games,0.0,0.0,110000.0,0.0,110000.0
Warriors Orochi 3,PSP,2012,Action,Ubisoft Annecy,0.0,0.0,110000.0,0.0,110000.0
The Bachelor: The Videogame,Wii,2010,Misc,Warner Bros. Interactive Entertainment,100000.0,0.0,0.0,10000.0,110000.0
BlazBlue: Chrono Phantasma,PSV,2014,Fighting,Arc System Works,60000.0,0.0,30000.0,20000.0,110000.0
Toukiden 2,PSV,2016,Action,Tecmo Koei,0.0,0.0,110000.0,0.0,110000.0
Earth Defense Force 2: Invaders from Planet Space,PSV,2014,Action,Xseed Games,40000.0,10000.0,40000.0,20000.0,110000.0
Kuroko's Basketball: Miracle Game,PSP,2012,Sports,Namco Bandai Games,0.0,0.0,110000.0,0.0,110000.0
Shovel Knight,WiiU,2015,Platform,Yacht Club Games,60000.0,40000.0,0.0,10000.0,110000.0
Yuusha no Kuse ni Namaikida Or 3D,PSP,2010,Strategy,Sony Computer Entertainment,0.0,0.0,110000.0,0.0,110000.0
The First Templar,X360,2011,Action,Kalypso Media,60000.0,40000.0,0.0,10000.0,110000.0
Mobile Suit Gundam Age: Universe Accel / Cosmic Drive,PSP,2012,Action,Namco Bandai Games,0.0,0.0,110000.0,0.0,110000.0
Child of Light,PSV,2014,Role-Playing,Ubisoft,0.0,70000.0,20000.0,20000.0,110000.0
SingStar Guitar,PS3,2010,Misc,Sony Computer Entertainment,0.0,80000.0,0.0,20000.0,110000.0
Busou Shinki: Battle Masters Mk. 2,PSP,2011,Action,Konami Digital Entertainment,0.0,0.0,110000.0,0.0,110000.0
Fairy Tail: Portable Guild,PSP,2010,Fighting,Konami Digital Entertainment,0.0,0.0,110000.0,0.0,110000.0
Champion Jockey: G1 Jockey & Gallop Racer,Wii,2011,Sports,Tecmo Koei,50000.0,40000.0,10000.0,10000.0,110000.0
Squinkies 2: Adventure Mall Surprize!,DS,2011,Platform,Activision,100000.0,0.0,0.0,10000.0,100000.0
Pro Yaky? Spirits 2010,PS2,2010,Sports,Konami Digital Entertainment,0.0,0.0,100000.0,0.0,100000.0
My First Dollhouse,DS,2010,Misc,505 Games,100000.0,0.0,0.0,10000.0,100000.0
Kenka Bancho Bros: Tokyo Battle Royale,PSP,2012,Action,Spike,0.0,0.0,100000.0,0.0,100000.0
Adventure Time: Finn & Jake Investigations,PS3,2015,Action,Little Orbit,20000.0,70000.0,0.0,20000.0,100000.0
Kamen Rider: Battride War II,PS3,2014,Action,Namco Bandai Games,0.0,0.0,100000.0,0.0,100000.0
Taiko no Tatsujin: V Version,PSV,2015,Action,Namco Bandai Games,0.0,0.0,100000.0,0.0,100000.0
The Smurfs 2,Wii,2013,Platform,Ubisoft,0.0,90000.0,0.0,10000.0,100000.0
Fatal Frame 2: Wii Edition,Wii,2012,Action,Nintendo,0.0,0.0,100000.0,0.0,100000.0
Dancing on Ice,Wii,2010,Sports,Ghostlight,0.0,90000.0,0.0,10000.0,100000.0
Family Feud: 2012 Edition,X360,2011,Misc,Ubisoft,100000.0,0.0,0.0,10000.0,100000.0
Army Corps of Hell,PSV,2011,Action,Square Enix,50000.0,40000.0,0.0,20000.0,100000.0
Digimon Story: Lost Evolution,DS,2010,Role-Playing,Namco Bandai Games,0.0,0.0,100000.0,0.0,100000.0
Despicable Me: The Game,PS2,2010,Platform,D3Publisher,50000.0,40000.0,0.0,10000.0,100000.0
The Wolf Among Us,PS3,2014,Adventure,Telltale Games,50000.0,30000.0,0.0,20000.0,100000.0
Who Wants to Be a Millionaire: 3rd Edition,Wii,2010,Misc,Ubisoft,100000.0,0.0,0.0,10000.0,100000.0
Macross 30: Ginga o Tsunagu Utagoe,PS3,2013,Shooter,Namco Bandai Games,0.0,0.0,100000.0,0.0,100000.0
Kidou Senshi Gundam UC,PS3,2012,Action,Namco Bandai Games,0.0,0.0,100000.0,0.0,100000.0
Nicktoons: MLB,DS,2011,Sports,Take-Two Interactive,100000.0,0.0,0.0,10000.0,100000.0
May's Mystery: Forbidden Memories,DS,2011,Puzzle,Mastertronic,50000.0,40000.0,0.0,10000.0,100000.0
Etrian Odyssey II: Heroes of Lagaard,3DS,2014,Role-Playing,Atlus,0.0,0.0,100000.0,0.0,100000.0
Green Lantern: Rise of the Manhunters,Wii,2011,Action,Warner Bros. Interactive Entertainment,60000.0,40000.0,0.0,10000.0,100000.0
Castlevania: Lords of Shadow 2,X360,2014,Action,Konami Digital Entertainment,20000.0,70000.0,0.0,10000.0,100000.0
Lucha Libre AAA: Heroes del Ring,PS3,2010,Fighting,Konami Digital Entertainment,100000.0,0.0,0.0,10000.0,100000.0
Shrek: Forever After,X360,2010,Platform,Activision,90000.0,0.0,0.0,10000.0,100000.0
Little Battlers eXperience W,3DS,2013,Role-Playing,Level 5,0.0,0.0,100000.0,0.0,100000.0
Risen 3: Titan Lords,PS3,2014,Role-Playing,Deep Silver,20000.0,60000.0,0.0,20000.0,100000.0
The Story of Noah's Ark,DS,2010,Action,SouthPeak Games,100000.0,0.0,0.0,10000.0,100000.0
Zombie Army Trilogy,XOne,2015,Shooter,Rebellion Developments,40000.0,50000.0,0.0,10000.0,100000.0
Samurai Warriors Chronicles 2nd,3DS,2012,Action,Ubisoft Annecy,0.0,0.0,100000.0,0.0,100000.0
Toaru Majutsu no Index,PSP,2011,Adventure,Kadokawa Shoten,0.0,0.0,100000.0,0.0,100000.0
Dora's Cooking Club,DS,2010,Misc,Take-Two Interactive,80000.0,10000.0,0.0,10000.0,100000.0
ESA Game Pack,PS3,2010,Misc,Sony Computer Entertainment,90000.0,0.0,0.0,10000.0,100000.0
God Eater 2: Rage Burst,PS4,2015,Role-Playing,Namco Bandai Games,0.0,10000.0,90000.0,0.0,100000.0
Uta no Prince-Sama: Music,PSP,2011,Misc,Broccoli,0.0,0.0,100000.0,0.0,100000.0
Truth or Lies,Wii,2010,Misc,THQ,40000.0,50000.0,0.0,10000.0,100000.0
Weiss Schwarz Portable,PSP,2011,Strategy,Namco Bandai Games,0.0,0.0,100000.0,0.0,100000.0
Dora & Kai-Lan's Pet Shelter,DS,2011,Strategy,Take-Two Interactive,80000.0,10000.0,0.0,10000.0,100000.0
Inazuma Eleven GO Strikers 2013,Wii,2012,Role-Playing,Level 5,0.0,0.0,100000.0,0.0,100000.0
Metal Gear Solid HD Edition,PS3,2011,Action,Konami Digital Entertainment,0.0,0.0,100000.0,0.0,100000.0
Pro Evolution Soccer 2016,XOne,2015,Sports,Konami Digital Entertainment,30000.0,60000.0,0.0,10000.0,100000.0
Penguin no Mondai: The World,DS,2010,Adventure,Konami Digital Entertainment,0.0,0.0,100000.0,0.0,100000.0
Yaiba: Ninja Gaiden Z,PS3,2014,Action,Tecmo Koei,50000.0,40000.0,0.0,20000.0,100000.0
Cabela's Adventure Camp,X360,2011,Misc,Activision,70000.0,20000.0,0.0,10000.0,100000.0
Digimon Adventure,PSP,2013,Role-Playing,Namco Bandai Games,0.0,0.0,100000.0,0.0,100000.0
GRID Autosport,X360,2014,Racing,Codemasters,30000.0,60000.0,0.0,10000.0,100000.0
Wasteland 2,PS4,2015,Role-Playing,Deep Silver,70000.0,0.0,10000.0,20000.0,100000.0
Alvin and the Chipmunks: Chipwrecked,X360,2011,Misc,505 Games,80000.0,10000.0,0.0,10000.0,100000.0
All Kamen Rider: Rider Generation 2,DS,2012,Action,Namco Bandai Games,0.0,0.0,100000.0,0.0,100000.0
Total War: WARHAMMER,PC,2016,Strategy,Sega,0.0,100000.0,0.0,10000.0,100000.0
Tom Clancy's Ghost Recon: Predator,PSP,2010,Shooter,Ubisoft,70000.0,20000.0,0.0,20000.0,100000.0
[Prototype 2],PC,2012,Action,Activision,70000.0,20000.0,0.0,10000.0,100000.0
NASCAR The Game: Inside Line,X360,2012,Racing,Activision,90000.0,0.0,0.0,10000.0,100000.0
Blades of Time,PS3,2012,Action,Konami Digital Entertainment,40000.0,30000.0,10000.0,10000.0,100000.0
Lord of Apocalypse,PSV,2011,Role-Playing,Square Enix,0.0,0.0,100000.0,0.0,100000.0
Bejeweled Twist,DS,2010,Puzzle,PopCap Games,0.0,90000.0,0.0,10000.0,100000.0
Rock Band 3,DS,2010,Misc,MTV Games,90000.0,10000.0,0.0,10000.0,100000.0
NBA Live 16,XOne,2015,Sports,Electronic Arts,80000.0,10000.0,0.0,10000.0,100000.0
Machi-Ing Maker 3 x Tousouchuu,PSP,2010,Simulation,D3Publisher,0.0,0.0,100000.0,0.0,100000.0
nail'd,X360,2010,Racing,Deep Silver,80000.0,20000.0,0.0,10000.0,100000.0
Record of Agarest War Zero,X360,2010,Strategy,Compile Heart,90000.0,0.0,0.0,10000.0,100000.0
Aquapazza: Aquaplus Dream Match,PS3,2012,Fighting,Aqua Plus,50000.0,0.0,50000.0,10000.0,100000.0
Harry Potter and the Deathly Hallows - Part 1,PC,2010,Action,Electronic Arts,80000.0,20000.0,0.0,10000.0,100000.0
Ultimate Marvel vs. Capcom 3,PS3,2011,Fighting,Capcom,0.0,40000.0,40000.0,10000.0,100000.0
Harry Potter and the Deathly Hallows - Part 2,PC,2011,Action,Electronic Arts,50000.0,40000.0,0.0,10000.0,100000.0
Digimon All-Star Rumble,PS3,2014,Fighting,Namco Bandai Games,60000.0,30000.0,0.0,20000.0,100000.0
Atelier Sophie: The Alchemist of the Mysterious Book,PS4,2015,Role-Playing,Tecmo Koei,10000.0,20000.0,60000.0,10000.0,100000.0
Marvel Super Hero Squad: The Infinity Gauntlet,3DS,2011,Action,THQ,70000.0,20000.0,0.0,10000.0,100000.0
NASCAR '14,PS3,2014,Racing,Deep Silver,90000.0,0.0,0.0,10000.0,100000.0
Sword Art Online: Lost Song,PS3,2015,Role-Playing,Namco Bandai Games,0.0,0.0,100000.0,0.0,100000.0
Earth Defense Force 2025.1: The Shadow of New Despair,PS4,2015,Action,D3Publisher,0.0,0.0,100000.0,0.0,100000.0
Pro Evolution Soccer 2013,Wii,2012,Sports,Konami Digital Entertainment,0.0,30000.0,60000.0,0.0,100000.0
Alvin and the Chipmunks: Chipwrecked,Wii,2011,Misc,505 Games,80000.0,10000.0,0.0,10000.0,100000.0
NatGeo Challenge! Wild Life,PS3,2010,Misc,Black Bean Games,50000.0,30000.0,0.0,10000.0,100000.0
Kung Fu Panda 2,PS3,2011,Action,THQ,40000.0,40000.0,0.0,20000.0,100000.0
Tales of Innocence R,PSV,2012,Role-Playing,Namco Bandai Games,0.0,0.0,100000.0,0.0,100000.0
Generator Rex: Agent of Providence,3DS,2011,Action,Activision,70000.0,20000.0,0.0,10000.0,100000.0
NeverDead,X360,2012,Shooter,Konami Digital Entertainment,60000.0,30000.0,0.0,10000.0,100000.0
"Warhammer 40,000: Dawn of War II - Chaos Rising",PC,2010,Strategy,THQ,80000.0,10000.0,0.0,10000.0,100000.0
F1 2014,PC,2014,Racing,Codemasters,0.0,90000.0,0.0,10000.0,100000.0
Fate/hollow ataraxia,PSV,2014,Adventure,Type-Moon,0.0,0.0,100000.0,0.0,100000.0
Scribblenauts Unmasked: A DC Comics Adventure,3DS,2013,Puzzle,Warner Bros. Interactive Entertainment,90000.0,0.0,0.0,10000.0,100000.0
Murder in Venice,DS,2011,Adventure,City Interactive,60000.0,30000.0,0.0,10000.0,100000.0
Nancy Drew: The Model Mysteries,DS,2010,Puzzle,THQ,90000.0,0.0,0.0,10000.0,100000.0
Ride,XOne,2015,Racing,Milestone S.r.l.,40000.0,50000.0,0.0,10000.0,100000.0
Little League World Series Baseball 2010,X360,2010,Sports,Activision,90000.0,0.0,0.0,10000.0,100000.0
Arcania: Gothic 4,X360,2010,Role-Playing,JoWood Productions,30000.0,40000.0,10000.0,10000.0,100000.0
Ben 10 Galactic Racing,X360,2011,Racing,D3Publisher,70000.0,20000.0,0.0,10000.0,100000.0
Rio,X360,2011,Misc,THQ,50000.0,30000.0,0.0,10000.0,100000.0
Lord of Apocalypse,PSP,2011,Role-Playing,Square Enix,0.0,0.0,100000.0,0.0,100000.0
iCarly 2: iJoin The Click!,Wii,2010,Adventure,Activision,80000.0,10000.0,0.0,10000.0,100000.0
Winter Stars,X360,2011,Sports,Deep Silver,50000.0,40000.0,0.0,10000.0,100000.0
Ultra Street Fighter IV,PS4,2015,Fighting,Capcom,0.0,80000.0,0.0,10000.0,100000.0
Cubic Ninja,3DS,2011,Platform,Ubisoft,50000.0,40000.0,0.0,10000.0,100000.0
Rise of the Tomb Raider,PC,2016,Adventure,Square Enix,0.0,90000.0,0.0,10000.0,100000.0
Pinball Hall of Fame: The Williams Collection,3DS,2011,Misc,Crave Entertainment,90000.0,0.0,0.0,10000.0,100000.0
Persona 5,PS3,2016,Role-Playing,Unknown,0.0,0.0,100000.0,0.0,100000.0
Thor: God of Thunder,3DS,2011,Action,Sega,60000.0,30000.0,0.0,10000.0,100000.0
Zoo Tycoon (2013),X360,2013,Simulation,Microsoft Game Studios,20000.0,70000.0,0.0,10000.0,100000.0
Rapala Pro Bass Fishing 2010,DS,2010,Sports,Activision,90000.0,0.0,0.0,10000.0,100000.0
Resident Evil: Revelations 2,XOne,2015,Action,Capcom,70000.0,20000.0,0.0,10000.0,100000.0
Major League Baseball 2K11,DS,2011,Sports,Take-Two Interactive,90000.0,0.0,0.0,10000.0,100000.0
Wasteland 2,PC,2015,Role-Playing,inXile Entertainment,20000.0,60000.0,0.0,10000.0,100000.0
